Model,Actual_PM2.5,Predicted_PM2.5,RMSE,MAE,R²
Random Forest,35.705,32.73791973,,,
Random Forest,52.91,66.35962914,,,
Random Forest,1,0.9768217989,,,
Random Forest,5.3,4.280370869,,,
Random Forest,18.685,17.8117949,,,
Random Forest,2.1,2.140714334,,,
Random Forest,1.85,2.335447866,,,
Random Forest,41,40.97035711,,,
Random Forest,31.265,28.42540204,,,
Random Forest,13.875,13.05830395,,,
Random Forest,2.1,1.864054119,,,
Random Forest,34.41,33.47330935,,,
Random Forest,19.3,20.68657096,,,
Random Forest,24.975,24.60416759,,,
Random Forest,14.3,15.68383097,,,
Random Forest,30.71,31.13775695,,,
Random Forest,13.5,12.58989349,,,
Random Forest,4.255,4.163049948,,,
Random Forest,16.465,18.52858652,,,
Random Forest,0.7,0.7314528499,,,
Random Forest,18,15.44042525,,,
Random Forest,5.365,5.436060945,,,
Random Forest,3,2.676897835,,,
Random Forest,55.5,67.94986113,,,
Random Forest,39.59,36.04461791,,,
Random Forest,5,4.555214292,,,
Random Forest,140.045,139.5154402,,,
Random Forest,4.1,3.514628443,,,
Random Forest,60.68,58.33346148,,,
Random Forest,17.9,17.55687424,,,
Random Forest,32.005,32.99121738,,,
Random Forest,9.62,9.646650078,,,
Random Forest,19.5,21.51224148,,,
Random Forest,4.9,4.897626981,,,
Random Forest,22.755,22.13344093,,,
Random Forest,2,2.729400864,,,
Random Forest,9.25,8.90078056,,,
Random Forest,24.2,22.67805167,,,
Random Forest,14.4,9.267029132,,,
Random Forest,12.765,13.36071423,,,
Random Forest,150.405,144.6864604,,,
Random Forest,19.24,17.57123182,,,
Random Forest,1.5,2.016172525,,,
Random Forest,112.85,115.4068756,,,
Random Forest,8.51,7.986229188,,,
Random Forest,73.815,69.67259053,,,
Random Forest,1.2,0.8536881602,,,
Random Forest,6.105,6.056900396,,,
Random Forest,5.735,5.963986289,,,
Random Forest,32.5,38.7761888,,,
Random Forest,17.205,19.56799578,,,
Random Forest,9.821,9.656459588,,,
Random Forest,1.8,1.927142395,,,
Random Forest,15.7,13.85033802,,,
Random Forest,20.165,21.10762524,,,
Random Forest,4.255,4.573677071,,,
Random Forest,17.3,15.04088686,,,
Random Forest,4.44,3.875362249,,,
Random Forest,4.5,4.521742975,,,
Random Forest,10.9,11.07530197,,,
Random Forest,15.5,14.09170559,,,
Random Forest,226.7,238.6220965,,,
Random Forest,2.8,3.603211326,,,
Random Forest,56.5,56.04623142,,,
Random Forest,39.035,38.48442448,,,
Random Forest,10.36,9.185996543,,,
Random Forest,15.91,19.05953679,,,
Random Forest,1.8,1.554425559,,,
Random Forest,7.77,7.72692689,,,
Random Forest,22.94,16.78457639,,,
Random Forest,34.965,34.73128646,,,
Random Forest,23.5,23.73717429,,,
Random Forest,14.06,13.77517914,,,
Random Forest,2.59,2.174555157,,,
Random Forest,29.785,27.42405301,,,
Random Forest,2.2,2.23691545,,,
Random Forest,16.28,20.36233818,,,
Random Forest,16.65,17.07324867,,,
Random Forest,10.36,11.26465989,,,
Random Forest,5.3,5.249221032,,,
Random Forest,10.5,9.881535648,,,
Random Forest,9.99,10.56992901,,,
Random Forest,13.505,14.05479509,,,
Random Forest,31.6,36.08934009,,,
Random Forest,19.425,19.10363279,,,
Random Forest,79.18,87.047444,,,
Random Forest,27.565,28.02660548,,,
Random Forest,4.4,4.389364514,,,
Random Forest,12.58,12.25669161,,,
Random Forest,44.03,37.97616632,,,
Random Forest,274.725,280.526624,,,
Random Forest,72.52,71.26234073,,,
Random Forest,5.92,7.620717413,,,
Random Forest,22.2,21.7485443,,,
Random Forest,5.9,5.573172315,,,
Random Forest,8.14,9.894173829,,,
Random Forest,3.885,4.355064717,,,
Random Forest,49.765,52.0061297,,,
Random Forest,7.8,9.039499002,,,
Random Forest,18.87,18.18667521,,,
Random Forest,158.915,122.7809429,,,
Random Forest,8.1,8.177458781,,,
Random Forest,5.55,6.363459541,,,
Random Forest,9.521,15.31435219,,,
Random Forest,10.73,11.46242875,,,
Random Forest,6.66,6.687802425,,,
Random Forest,12.21,9.765355349,,,
Random Forest,10.3,9.814972938,,,
Random Forest,11,9.186141055,,,
Random Forest,4.81,4.100357235,,,
Random Forest,20.165,22.35910537,,,
Random Forest,33.3,28.20406758,,,
Random Forest,5.365,5.350177081,,,
Random Forest,19.425,22.95736716,,,
Random Forest,11.84,12.71772037,,,
Random Forest,6.845,6.350695444,,,
Random Forest,23,33.64362363,,,
Random Forest,71.225,73.23483082,,,
Random Forest,7.9,6.393054157,,,
Random Forest,33.3,37.91954077,,,
Random Forest,0.8,0.7187398028,,,
Random Forest,23.865,27.56501803,,,
Random Forest,36.26,37.97441007,,,
Random Forest,62.53,61.07337566,,,
Random Forest,11.84,12.25487547,,,
Random Forest,16.095,16.63672647,,,
Random Forest,124.505,117.0548085,,,
Random Forest,5,5.57090522,,,
Random Forest,45.88,41.97147095,,,
Random Forest,12,10.86995187,,,
Random Forest,1,22.16974622,,,
Random Forest,54.6,45.1577331,,,
Random Forest,5.365,7.249864587,,,
Random Forest,28.8,25.07759294,,,
Random Forest,25.3,24.48966751,,,
Random Forest,27.38,32.90346513,,,
Random Forest,41.625,44.1791993,,,
Random Forest,2.1,1.413807775,,,
Random Forest,35.89,36.36000048,,,
Random Forest,25.9,27.01853051,,,
Random Forest,8.4,7.085280544,,,
Random Forest,9.1,9.920296088,,,
Random Forest,34.225,30.67036863,,,
Random Forest,0.5,0.5,,,
Random Forest,3.145,4.889764109,,,
Random Forest,18.87,20.21264776,,,
Random Forest,49.025,47.34671205,,,
Random Forest,58.9,58.5688648,,,
Random Forest,67.34,85.40533997,,,
Random Forest,9.435,7.698671115,,,
Random Forest,3.1,3.552787269,,,
Random Forest,8.14,6.585692115,,,
Random Forest,3,2.300241783,,,
Random Forest,1.85,1.708424261,,,
Random Forest,296.37,292.8492507,,,
Random Forest,19.24,19.60370714,,,
Random Forest,13.875,14.72636814,,,
Random Forest,1.5,1.463344811,,,
Random Forest,7.03,6.569445802,,,
Random Forest,45.88,39.1070282,,,
Random Forest,14.985,15.73657269,,,
Random Forest,37.555,35.04770756,,,
Random Forest,1.5,2.00347589,,,
Random Forest,8.88,8.167309915,,,
Random Forest,29.23,34.03127054,,,
Random Forest,24.79,34.96473864,,,
Random Forest,42.55,38.96466492,,,
Random Forest,4.6,4.677721374,,,
Random Forest,1.2,1.904984259,,,
Random Forest,5,4.029682512,,,
Random Forest,14.985,13.6387821,,,
Random Forest,204.24,234.268875,,,
Random Forest,1.4,1.609272751,,,
Random Forest,3,3.157764206,,,
Random Forest,18.8,20.12037392,,,
Random Forest,15.91,15.05485346,,,
Random Forest,52.6,64.28832822,,,
Random Forest,32.9,30.94585563,,,
Random Forest,6.6,6.809165571,,,
Random Forest,25.16,43.96670241,,,
Random Forest,9.99,10.22155622,,,
Random Forest,22.94,22.68837539,,,
Random Forest,3.7,3.691260459,,,
Random Forest,43.66,44.22882157,,,
Random Forest,14.06,15.43233418,,,
Random Forest,12.1,11.53611002,,,
Random Forest,4.44,4.706566278,,,
Random Forest,33.115,32.5472653,,,
Random Forest,18.685,17.21000111,,,
Random Forest,23.495,23.02215599,,,
Random Forest,8.51,9.203581203,,,
Random Forest,16.835,12.23295016,,,
Random Forest,2.7,3.0721202,,,
Random Forest,3.4,2.632548332,,,
Random Forest,24.235,23.22211532,,,
Random Forest,18.315,16.8326948,,,
Random Forest,21.4,34.91191443,,,
Random Forest,7.8,7.515101855,,,
Random Forest,13.32,13.1667155,,,
Random Forest,1.8,2.328128011,,,
Random Forest,2.8,2.251662556,,,
Random Forest,21.46,21.73025633,,,
Random Forest,58.83,56.40127786,,,
Random Forest,22.3,28.67313783,,,
Random Forest,2.1,2.680288384,,,
Random Forest,0.8,1.143908436,,,
Random Forest,23.5,21.31590269,,,
Random Forest,32.2,38.1847211,,,
Random Forest,147.815,172.1698155,,,
Random Forest,3.2,3.471092692,,,
Random Forest,33.2,37.22918101,,,
Random Forest,46.99,46.94235222,,,
Random Forest,6.8,6.127668913,,,
Random Forest,14.985,16.11615081,,,
Random Forest,7.585,7.772176085,,,
Random Forest,0.9,0.9934095899,,,
Random Forest,19.24,19.64239118,,,
Random Forest,9.805,9.639848205,,,
Random Forest,15.472,17.0484224,,,
Random Forest,1.3,1.835399709,,,
Random Forest,4.7,4.882922001,,,
Random Forest,95.83,80.10982631,,,
Random Forest,2.7,3.788245189,,,
Random Forest,33.485,30.04820346,,,
Random Forest,13.32,16.82063423,,,
Random Forest,5.1,4.899499468,,,
Random Forest,10.545,10.31660215,,,
Random Forest,24,18.80175792,,,
Random Forest,0.5,0.5,,,
Random Forest,3.8,6.574045489,,,
Random Forest,0.7,1.220518413,,,
Random Forest,0.6,0.5876765873,,,
Random Forest,13.4,11.34597703,,,
Random Forest,2,1.858709478,,,
Random Forest,3.6,3.392693492,,,
Random Forest,76.775,72.0402847,,,
Random Forest,16.28,62.59044206,,,
Random Forest,27.935,25.96443581,,,
Random Forest,13.135,11.98388152,,,
Random Forest,31.265,25.96773278,,,
Random Forest,9.99,10.80917301,,,
Random Forest,18.87,18.50546806,,,
Random Forest,0.5,0.5,,,
Random Forest,41.44,52.32501225,,,
Random Forest,20,17.72774203,,,
Random Forest,139.2,133.8729068,,,
Random Forest,1.9,2.659674291,,,
Random Forest,4.44,4.895431012,,,
Random Forest,0.8,0.7440640332,,,
Random Forest,8.51,9.507771141,,,
Random Forest,10.545,9.358796165,,,
Random Forest,6.4,5.766986813,,,
Random Forest,1.9,1.406409187,,,
Random Forest,18.685,20.76448637,,,
Random Forest,14.245,14.00402651,,,
Random Forest,28.581,26.83371755,,,
Random Forest,15.3,15.76601422,,,
Random Forest,30.34,29.99667661,,,
Random Forest,20.165,19.79662856,,,
Random Forest,134.2,107.0688911,,,
Random Forest,66.785,61.03248797,,,
Random Forest,6,6.893618941,,,
Random Forest,41.81,42.95539789,,,
Random Forest,20.535,19.37661541,,,
Random Forest,8.88,8.914100961,,,
Random Forest,9.6,7.682165328,,,
Random Forest,52.725,50.95260384,,,
Random Forest,5.5,5.887093893,,,
Random Forest,2.2,2.493850468,,,
Random Forest,27.935,25.57362468,,,
Random Forest,60.256,61.09511955,,,
Random Forest,0.7,0.5656827922,,,
Random Forest,18.9,18.75564933,,,
Random Forest,60.495,58.15370218,,,
Random Forest,1.7,2.345899948,,,
Random Forest,29,38.34164963,,,
Random Forest,108.78,105.0090227,,,
Random Forest,5.6,5.125657837,,,
Random Forest,76.22,65.41817808,,,
Random Forest,2,1.886590741,,,
Random Forest,59.015,66.37518075,,,
Random Forest,0.8,0.7723951058,,,
Random Forest,11.84,11.18100923,,,
Random Forest,0.8,0.6327529276,,,
Random Forest,36.63,31.43071401,,,
Random Forest,28.675,26.9971277,,,
Random Forest,27.935,31.67385981,,,
Random Forest,81.215,117.2565638,,,
Random Forest,11.47,9.406300856,,,
Random Forest,2.3,3.003896118,,,
Random Forest,35.335,38.51836915,,,
Random Forest,8.51,7.957556416,,,
Random Forest,10.915,16.14219688,,,
Random Forest,13.32,13.68400177,,,
Random Forest,2.8,2.667302381,,,
Random Forest,7.215,6.183615452,,,
Random Forest,6.66,6.726806517,,,
Random Forest,59.57,52.15441305,,,
Random Forest,18.685,18.40154416,,,
Random Forest,25.53,32.30552793,,,
Random Forest,88.245,81.93936166,,,
Random Forest,38.48,39.01001444,,,
Random Forest,144.67,124.7380376,,,
Random Forest,1.6,1.984891781,,,
Random Forest,0.5,0.5087944444,,,
Random Forest,4.255,4.199451258,,,
Random Forest,2.4,3.276479065,,,
Random Forest,137.455,133.907078,,,
Random Forest,3.8,4.74903526,,,
Random Forest,18.13,17.7736601,,,
Random Forest,6.2,6.461274888,,,
Random Forest,6.2,6.865500783,,,
Random Forest,1.8,2.994675234,,,
Random Forest,4.3,4.373896405,,,
Random Forest,8.4,8.504364031,,,
Random Forest,8.8,9.284334049,,,
Random Forest,1.3,1.803482409,,,
Random Forest,18.685,20.13593936,,,
Random Forest,14.8,13.97798279,,,
Random Forest,13.875,13.8465851,,,
Random Forest,1.6,2.136448069,,,
Random Forest,30.895,33.20450994,,,
Random Forest,28.49,29.3753891,,,
Random Forest,7.955,8.517500623,,,
Random Forest,10.36,10.77370714,,,
Random Forest,16.095,15.15202983,,,
Random Forest,3.1,4.116456899,,,
Random Forest,15.7,18.81600817,,,
Random Forest,3.4,4.192333727,,,
Random Forest,25.53,21.06222114,,,
Random Forest,8.695,8.808018942,,,
Random Forest,6.5,7.957971343,,,
Random Forest,5.2,5.182972022,,,
Random Forest,91,85.39915378,,,
Random Forest,3.4,4.856391678,,,
Random Forest,25.9,24.21976202,,,
Random Forest,8.51,8.705721497,,,
Random Forest,0.5,0.5004,,,
Random Forest,8.88,9.635407367,,,
Random Forest,47.1,50.554694,,,
Random Forest,15.54,14.67801462,,,
Random Forest,40.145,34.03520774,,,
Random Forest,5.9,7.902674201,,,
Random Forest,3.515,4.773316289,,,
Random Forest,9.7,10.11750923,,,
Random Forest,12.765,12.05697646,,,
Random Forest,5.365,7.543909871,,,
Random Forest,1.6,1.654437257,,,
Random Forest,5.92,6.993131133,,,
Random Forest,1.3,1.123189382,,,
Random Forest,5.8,5.229704806,,,
Random Forest,5.5,4.476455476,,,
Random Forest,9.065,7.315228703,,,
Random Forest,72.52,71.02739484,,,
Random Forest,3.1,3.698076878,,,
Random Forest,6.475,6.310529363,,,
Random Forest,1.3,1.162420337,,,
Random Forest,561.7,609.049269,,,
Random Forest,13.505,12.79487728,,,
Random Forest,35.89,33.61100268,,,
Random Forest,3.4,4.156448466,,,
Random Forest,57.5,55.88427203,,,
Random Forest,18.685,15.41783541,,,
Random Forest,10.36,9.392507769,,,
Random Forest,0.5,0.5387329365,,,
Random Forest,0.8,0.618267328,,,
Random Forest,4.07,3.86470576,,,
Random Forest,10.175,12.13352085,,,
Random Forest,8.325,8.160887552,,,
Random Forest,1.6,1.622939898,,,
Random Forest,7.4,6.063504032,,,
Random Forest,9.435,8.369850607,,,
Random Forest,2,1.909394865,,,
Random Forest,14.8,15.77907238,,,
Random Forest,2.9,2.713079365,,,
Random Forest,6.66,9.902613738,,,
Random Forest,44.215,41.80148332,,,
Random Forest,40.885,36.67521304,,,
Random Forest,1,1.440298227,,,
Random Forest,1.5,1.058221455,,,
Random Forest,23.495,29.88208861,,,
Random Forest,2.5,2.468339021,,,
Random Forest,5.18,7.802715513,,,
Random Forest,9,7.364522532,,,
Random Forest,48.84,65.41909623,,,
Random Forest,9.9,9.301118547,,,
Random Forest,20.535,20.41179347,,,
Random Forest,10.915,10.57920738,,,
Random Forest,0.5,0.5,,,
Random Forest,6.1,7.328288626,,,
Random Forest,55.87,65.4239696,,,
Random Forest,29.6,28.58097057,,,
Random Forest,5.18,5.532145038,,,
Random Forest,20.905,21.09098396,,,
Random Forest,43.845,56.09133138,,,
Random Forest,3.515,3.676863452,,,
Random Forest,2.3,3.176656854,,,
Random Forest,42.3,39.56214694,,,
Random Forest,4.81,4.479671402,,,
Random Forest,221.9,248.029932,,,
Random Forest,5.009,5.678802811,,,
Random Forest,26.825,23.00771026,,,
Random Forest,20.535,20.28936839,,,
Random Forest,5.365,5.811294253,,,
Random Forest,28.305,26.44178769,,,
Random Forest,48.285,49.62493155,,,
Random Forest,13.875,14.7056342,,,
Random Forest,3.5,3.480768637,,,
Random Forest,6.2,5.255130851,,,
Random Forest,2.5,2.309590672,,,
Random Forest,4.625,4.696876899,,,
Random Forest,17.205,14.20310405,,,
Random Forest,9.6,8.875293276,,,
Random Forest,12.58,12.84139735,,,
Random Forest,1.3,1.274054306,,,
Random Forest,51.06,55.74204932,,,
Random Forest,6.9,7.844656729,,,
Random Forest,67.34,59.93637816,,,
Random Forest,31.08,32.01066589,,,
Random Forest,16.095,22.97021324,,,
Random Forest,15.3,13.89208485,,,
Random Forest,24.8,23.04750311,,,
Random Forest,3.9,4.957875271,,,
Random Forest,8.51,6.735641091,,,
Random Forest,22.015,23.77478122,,,
Random Forest,26.825,27.6185535,,,
Random Forest,3.885,3.823059671,,,
Random Forest,109.335,88.36067745,,,
Random Forest,27.75,27.65238409,,,
Random Forest,12.58,12.56552233,,,
Random Forest,7.955,8.465138505,,,
Random Forest,17.945,17.55067767,,,
Random Forest,60.495,63.40394252,,,
Random Forest,1.4,1.845880152,,,
Random Forest,11.285,11.49465084,,,
Random Forest,6.9,6.239581997,,,
Random Forest,22.755,16.10402553,,,
Random Forest,45.14,48.25745689,,,
Random Forest,2.4,2.352809125,,,
Random Forest,38.71,30.81686901,,,
Random Forest,29.785,27.63927594,,,
Random Forest,2,1.842702504,,,
Random Forest,25.9,29.39732444,,,
Random Forest,3.515,3.436801351,,,
Random Forest,19,29.78402559,,,
Random Forest,39.614,29.76790007,,,
Random Forest,30.525,42.66885376,,,
Random Forest,4.81,4.338553369,,,
Random Forest,0.7,1.632156265,,,
Random Forest,69.375,62.75525215,,,
Random Forest,24.4,24.32073272,,,
Random Forest,23.68,24.01822596,,,
Random Forest,26.6,32.83229409,,,
Random Forest,0.6,0.5,,,
Random Forest,16.835,13.90128153,,,
Random Forest,209.7,227.2262819,,,
Random Forest,0.6,0.9835499784,,,
Random Forest,8.51,8.202989443,,,
Random Forest,15.3,17.70034386,,,
Random Forest,3.515,2.746567841,,,
Random Forest,51.8,59.28240067,,,
Random Forest,5.735,5.818050474,,,
Random Forest,8.325,7.778087035,,,
Random Forest,7.955,8.363749345,,,
Random Forest,1.7,1.534731217,,,
Random Forest,1,1.042321745,,,
Random Forest,8.8,8.272448749,,,
Random Forest,4.07,4.667483351,,,
Random Forest,69.745,65.45606153,,,
Random Forest,1.6,1.488511461,,,
Random Forest,34.9,29.11085611,,,
Random Forest,5,4.22217845,,,
Random Forest,6.105,5.737230074,,,
Random Forest,6.105,5.647630351,,,
Random Forest,10.175,8.501701917,,,
Random Forest,46.25,46.2085051,,,
Random Forest,6.105,10.16961712,,,
Random Forest,12.1,14.11259192,,,
Random Forest,15.8,15.05607147,,,
Random Forest,9.065,9.308612708,,,
Random Forest,2.3,1.895586249,,,
Random Forest,1.1,1.183206652,,,
Random Forest,15.3,17.71929293,,,
Random Forest,13.2,14.70203209,,,
Random Forest,0.7,0.614806241,,,
Random Forest,2.59,3.774869921,,,
Random Forest,7.77,11.40413186,,,
Random Forest,3.3,4.235069841,,,
Random Forest,47.36,45.94322807,,,
Random Forest,3.3,3.642654955,,,
Random Forest,15.5,12.26470858,,,
Random Forest,4.4,4.229490413,,,
Random Forest,11.1,9.788886775,,,
Random Forest,10.36,10.05335484,,,
Random Forest,6.845,6.508388873,,,
Random Forest,10.915,11.98014662,,,
Random Forest,34.225,32.96059215,,,
Random Forest,19.61,17.00468936,,,
Random Forest,3.1,2.481499403,,,
Random Forest,8.3,8.4498154,,,
Random Forest,27.38,26.962221,,,
Random Forest,105.82,108.7036877,,,
Random Forest,3.145,3.681237259,,,
Random Forest,1.6,1.647018252,,,
Random Forest,5.9,5.506806964,,,
Random Forest,11.655,12.71475469,,,
Random Forest,2.4,2.217699554,,,
Random Forest,1.1,1.182528323,,,
Random Forest,9.99,9.926300537,,,
Random Forest,5.18,4.830387675,,,
Random Forest,24.975,22.60362468,,,
Random Forest,14.8,14.6875316,,,
Random Forest,1.7,2.091838783,,,
Random Forest,8.14,8.639276654,,,
Random Forest,20.165,18.25347039,,,
Random Forest,7.2,7.646575398,,,
Random Forest,6.845,6.329766522,,,
Random Forest,19.9,23.07565338,,,
Random Forest,41.625,39.4878021,,,
Random Forest,13.205,14.47654003,,,
Random Forest,112.6,107.681339,,,
Random Forest,28.305,28.88167064,,,
Random Forest,36.26,37.00783782,,,
Random Forest,5.2,4.99382405,,,
Random Forest,10.73,11.53555253,,,
Random Forest,2.5,3.151747679,,,
Random Forest,32.19,28.74171879,,,
Random Forest,0.8,1.103479731,,,
Random Forest,9.734,8.912795362,,,
Random Forest,33.67,27.16399428,,,
Random Forest,0.5,0.5,,,
Random Forest,53.28,56.30329681,,,
Random Forest,7.2,8.360589345,,,
Random Forest,9.351,8.328842114,,,
Random Forest,7.6,6.610417392,,,
Random Forest,3.515,3.26538127,,,
Random Forest,13.32,13.93299521,,,
Random Forest,85.285,85.31264404,,,
Random Forest,14.06,15.0572738,,,
Random Forest,19,17.66075019,,,
Random Forest,16.3,17.32154524,,,
Random Forest,30.895,31.9576,,,
Random Forest,4.3,3.550432937,,,
